0.741983,-3.1978,-0.968229,-125.716,0,0,0,0
0.738182,-3.3744,-0.774138,285.875,0,0,0,0
0.734295,-3.53364,-0.659697,254.782,0,0,0,0
0.730207,-3.69538,-0.606596,-46.3396,0,0,0,0
0.725992,-3.85641,-0.164396,523.299,0,0,0,0
0.717166,-4.11185,-0.11038,-79.4782,0,0,0,0
0.712628,-4.24134,0.016878,210.421,0,0,0,0
0.708055,-4.31134,-0.901396,-781.238,0,0,0,0
0.703356,-4.43229,-0.974638,-172.33,0,0,0,0
0.698468,-4.55429,-0.546171,525.768,0,0,0,0
0.6935,-4.65503,-0.097563,499.392,0,0,0,0
0.688586,-4.75828,0.0306109,240.826,0,0,0,0
0.683582,-4.82728,0.0306109,-115.097,0,0,0,0
0.678619,-4.97449,0.0837115,70.0804,0,0,0,0
0.673555,-4.98535,0.0434283,151.271,0,0,0,0
0.668529,-4.96808,-0.907805,-925.914,0,0,0,0
0.663458,-5.00264,-1.03506,-235.526,0,0,0,0
0.658248,-5.03451,-0.720122,373.914,0,0,0,0
0.652945,-5.09286,0.016878,505.769,0,0,0,0
0.647722,-5.13097,0.579927,651.014,0,0,0,0
0.642547,-5.10925,0.21097,-283.226,0,0,0,0
0.637415,-5.1116,-0.136931,-438.046,0,0,0,0
0.632178,-5.12881,-0.244963,-134.661,0,0,0,0
0.626989,-5.1174,-1.15591,-567.167,0,0,0,0
0.621756,-5.14841,-1.08267,-115.628,0,0,0,0
